image_path,caption,emoji,name
images/0190_dolphin_aug00.png,an emoji of dolphin,🐬,dolphin
images/0190_dolphin_aug01.png,a small illustration of dolphin,🐬,dolphin
images/0190_dolphin_aug02.png,cartoon dolphin,🐬,dolphin
images/0190_dolphin_aug03.png,dolphin blue smart marine jump,🐬,dolphin
images/0191_spouting_whale_aug00.png,emoji: spout,🐳,spouting whale
images/0191_spouting_whale_aug01.png,a colorful emoji depicting spouting whale,🐳,spouting whale
images/0191_spouting_whale_aug02.png,icon of spouting whale,🐳,spouting whale
images/0191_spouting_whale_aug03.png,emoji showing spouting whale,🐳,spouting whale
images/0192_crocodile_aug00.png,a green emoji,🐊,crocodile
images/0192_crocodile_aug01.png,a colorful emoji depicting crocodile,🐊,crocodile
images/0192_crocodile_aug02.png,an emoji of crocodile,🐊,crocodile
images/0192_crocodile_aug03.png,a crocodile emoji,🐊,crocodile
images/0193_gorilla_aug00.png,emoji icon: gorilla,🦍,gorilla
images/0193_gorilla_aug01.png,gorilla icon,🦍,gorilla
images/0193_gorilla_aug02.png,a ape emoji,🦍,gorilla
images/0193_gorilla_aug03.png,emoji: gorilla,🦍,gorilla
images/0194_elephant_aug00.png,elephant grey large trunk,🐘,elephant
images/0194_elephant_aug01.png,a elephant emoji,🐘,elephant
images/0194_elephant_aug02.png,a colorful emoji depicting elephant,🐘,elephant
images/0194_elephant_aug03.png,a grey emoji,🐘,elephant
images/0195_rhinoceros_aug00.png,emoji icon: rhinoceros,🦏,rhinoceros
images/0195_rhinoceros_aug01.png,a horn emoji,🦏,rhinoceros
images/0195_rhinoceros_aug02.png,a small illustration of rhinoceros,🦏,rhinoceros
images/0195_rhinoceros_aug03.png,emoji: horn,🦏,rhinoceros
images/0196_camel_aug00.png,pixel art of camel,🐪,camel
images/0196_camel_aug01.png,camel,🐪,camel
images/0196_camel_aug02.png,emoji: hump,🐪,camel
images/0196_camel_aug03.png,camel one hump desert,🐪,camel
images/0197_giraffe_aug00.png,a neck emoji,🦒,giraffe
images/0197_giraffe_aug01.png,an emoji: giraffe long neck spotted tall,🦒,giraffe
images/0197_giraffe_aug02.png,giraffe long neck spotted tall,🦒,giraffe
images/0197_giraffe_aug03.png,an emoji of giraffe,🦒,giraffe
images/0198_kangaroo_aug00.png,emoji: jump,🦘,kangaroo
images/0198_kangaroo_aug01.png,kangaroo icon,🦘,kangaroo
images/0198_kangaroo_aug02.png,emoji: pouch,🦘,kangaroo
images/0198_kangaroo_aug03.png,kangaroo pouch jump australia,🦘,kangaroo
images/0199_water_buffalo_aug00.png,a colorful emoji depicting water buffalo,🐃,water buffalo
images/0199_water_buffalo_aug01.png,icon of water buffalo,🐃,water buffalo
images/0199_water_buffalo_aug02.png,a farm emoji,🐃,water buffalo
images/0199_water_buffalo_aug03.png,emoji: horns,🐃,water buffalo
images/0200_horse_aug00.png,emoji: run,🐎,horse
images/0200_horse_aug01.png,cartoon horse,🐎,horse
images/0200_horse_aug02.png,a run emoji,🐎,horse
images/0200_horse_aug03.png,a horse emoji,🐎,horse
images/0201_pig_aug00.png,emoji icon: pig,🐖,pig
images/0201_pig_aug01.png,icon of pig,🐖,pig
images/0201_pig_aug02.png,emoji: pig,🐖,pig
images/0201_pig_aug03.png,a farm emoji,🐖,pig
images/0202_ram_aug00.png,ram,🐏,ram
images/0202_ram_aug01.png,a sheep emoji,🐏,ram
images/0202_ram_aug02.png,a small illustration of ram,🐏,ram
images/0202_ram_aug03.png,an emoji: ram horns sheep wool,🐏,ram
images/0203_ewe_aug00.png,emoji showing ewe,🐑,ewe
images/0203_ewe_aug01.png,sheep wool white fluffy,🐑,ewe
images/0203_ewe_aug02.png,an emoji of ewe,🐑,ewe
images/0203_ewe_aug03.png,a small illustration of ewe,🐑,ewe
images/0204_llama_aug00.png,emoji: fluffy,🦙,llama
images/0204_llama_aug01.png,pixel art of llama,🦙,llama
images/0204_llama_aug02.png,icon of llama,🦙,llama
images/0204_llama_aug03.png,an emoji: llama fluffy peru andean,🦙,llama
images/0205_goat_aug00.png,an emoji of goat,🐐,goat
images/0205_goat_aug01.png,emoji: goat,🐐,goat
images/0205_goat_aug02.png,emoji icon: goat,🐐,goat
images/0205_goat_aug03.png,a horns emoji,🐐,goat
images/0206_deer_aug00.png,emoji showing deer,🦌,deer
images/0206_deer_aug01.png,emoji: antlers,🦌,deer
images/0206_deer_aug02.png,a small illustration of deer,🦌,deer
images/0206_deer_aug03.png,pixel art of deer,🦌,deer
images/0207_dog_aug00.png,dog full body pet loyal,🐕,dog
images/0207_dog_aug01.png,emoji: dog,🐕,dog
images/0207_dog_aug02.png,an emoji: dog full body pet loyal,🐕,dog
images/0207_dog_aug03.png,dog,🐕,dog
images/0208_poodle_aug00.png,emoji: curly,🐩,poodle
images/0208_poodle_aug01.png,poodle icon,🐩,poodle
images/0208_poodle_aug02.png,a french emoji,🐩,poodle
images/0208_poodle_aug03.png,poodle curly french dog,🐩,poodle
images/0209_cat_aug00.png,a colorful emoji depicting cat,🐈,cat
images/0209_cat_aug01.png,emoji: pet,🐈,cat
images/0209_cat_aug02.png,emoji: cat,🐈,cat
images/0209_cat_aug03.png,a cute emoji,🐈,cat
images/0210_rooster_aug00.png,a morning emoji,🐓,rooster
images/0210_rooster_aug01.png,an emoji: rooster red comb morning crow,🐓,rooster
images/0210_rooster_aug02.png,cartoon rooster,🐓,rooster
images/0210_rooster_aug03.png,emoji showing rooster,🐓,rooster
images/0211_turkey_aug00.png,turkey thanksgiving bird brown,🦃,turkey
images/0211_turkey_aug01.png,emoji: turkey,🦃,turkey
images/0211_turkey_aug02.png,emoji: bird,🦃,turkey
images/0211_turkey_aug03.png,turkey,🦃,turkey
images/0212_red_apple_aug00.png,red apple icon,🍎,red apple
images/0212_red_apple_aug01.png,an emoji of red apple,🍎,red apple
images/0212_red_apple_aug02.png,emoji showing red apple,🍎,red apple
images/0212_red_apple_aug03.png,red apple,🍎,red apple
images/0213_tangerine_aug00.png,emoji: citrus,🍊,tangerine
images/0213_tangerine_aug01.png,icon of tangerine,🍊,tangerine
images/0213_tangerine_aug02.png,a citrus emoji,🍊,tangerine
images/0213_tangerine_aug03.png,a fruit emoji,🍊,tangerine
images/0214_lemon_aug00.png,emoji showing lemon,🍋,lemon
images/0214_lemon_aug01.png,lemon,🍋,lemon
images/0214_lemon_aug02.png,emoji icon: lemon,🍋,lemon
images/0214_lemon_aug03.png,cartoon lemon,🍋,lemon
images/0215_grapes_aug00.png,a small illustration of grapes,🍇,grapes
images/0215_grapes_aug01.png,icon of grapes,🍇,grapes
images/0215_grapes_aug02.png,a colorful emoji depicting grapes,🍇,grapes
images/0215_grapes_aug03.png,an emoji of grapes,🍇,grapes
images/0216_strawberry_aug00.png,strawberry,🍓,strawberry
images/0216_strawberry_aug01.png,a colorful emoji depicting strawberry,🍓,strawberry
images/0216_strawberry_aug02.png,a strawberry emoji,🍓,strawberry
images/0216_strawberry_aug03.png,strawberry icon,🍓,strawberry
images/0217_blueberries_aug00.png,blueberries blue small fruit,🫐,blueberries
images/0217_blueberries_aug01.png,pixel art of blueberries,🫐,blueberries
images/0217_blueberries_aug02.png,emoji showing blueberries,🫐,blueberries
images/0217_blueberries_aug03.png,a blue emoji,🫐,blueberries
images/0218_melon_aug00.png,a sweet emoji,🍈,melon
images/0218_melon_aug01.png,pixel art of melon,🍈,melon
images/0218_melon_aug02.png,emoji: sweet,🍈,melon
images/0218_melon_aug03.png,melon honeydew green fruit,🍈,melon
images/0219_watermelon_aug00.png,emoji: watermelon,🍉,watermelon
images/0219_watermelon_aug01.png,an emoji of watermelon,🍉,watermelon
images/0219_watermelon_aug02.png,an emoji: watermelon red green summer,🍉,watermelon
images/0219_watermelon_aug03.png,a watermelon emoji,🍉,watermelon
images/0220_peach_aug00.png,emoji: sweet,🍑,peach
images/0220_peach_aug01.png,icon of peach,🍑,peach
images/0220_peach_aug02.png,pixel art of peach,🍑,peach
images/0220_peach_aug03.png,cartoon peach,🍑,peach
images/0221_cherries_aug00.png,a cherries emoji,🍒,cherries
images/0221_cherries_aug01.png,icon of cherries,🍒,cherries
images/0221_cherries_aug02.png,emoji: cherry,🍒,cherries
images/0221_cherries_aug03.png,cherries icon,🍒,cherries
images/0222_pear_aug00.png,emoji: pear,🍐,pear
images/0222_pear_aug01.png,pixel art of pear,🍐,pear
images/0222_pear_aug02.png,emoji showing pear,🍐,pear
images/0222_pear_aug03.png,emoji icon: pear,🍐,pear
images/0223_banana_aug00.png,banana icon,🍌,banana
images/0223_banana_aug01.png,a banana emoji,🍌,banana
images/0223_banana_aug02.png,banana,🍌,banana
images/0223_banana_aug03.png,a colorful emoji depicting banana,🍌,banana
images/0224_pineapple_aug00.png,pineapple icon,🍍,pineapple
images/0224_pineapple_aug01.png,emoji icon: pineapple,🍍,pineapple
images/0224_pineapple_aug02.png,emoji: pineapple,🍍,pineapple
images/0224_pineapple_aug03.png,emoji: spiky,🍍,pineapple
images/0225_mango_aug00.png,icon of mango,🥭,mango
images/0225_mango_aug01.png,an emoji: mango tropical orange sweet,🥭,mango
images/0225_mango_aug02.png,emoji icon: mango,🥭,mango
images/0225_mango_aug03.png,an emoji of mango,🥭,mango
images/0226_coconut_aug00.png,a white emoji,🥥,coconut
images/0226_coconut_aug01.png,a tropical emoji,🥥,coconut
images/0226_coconut_aug02.png,emoji: coconut,🥥,coconut
images/0226_coconut_aug03.png,a small illustration of coconut,🥥,coconut
images/0227_tomato_aug00.png,tomato,🍅,tomato
images/0227_tomato_aug01.png,a colorful emoji depicting tomato,🍅,tomato
images/0227_tomato_aug02.png,tomato red round sauce,🍅,tomato
images/0227_tomato_aug03.png,a tomato emoji,🍅,tomato
images/0228_avocado_aug00.png,a colorful emoji depicting avocado,🥑,avocado
images/0228_avocado_aug01.png,a green emoji,🥑,avocado
images/0228_avocado_aug02.png,an emoji of avocado,🥑,avocado
images/0228_avocado_aug03.png,avocado green healthy fat,🥑,avocado
images/0229_eggplant_aug00.png,an emoji: eggplant purple vegetable,🍆,eggplant
images/0229_eggplant_aug01.png,icon of eggplant,🍆,eggplant
images/0229_eggplant_aug02.png,a vegetable emoji,🍆,eggplant
images/0229_eggplant_aug03.png,a small illustration of eggplant,🍆,eggplant
images/0230_broccoli_aug00.png,cartoon broccoli,🥦,broccoli
images/0230_broccoli_aug01.png,emoji: healthy,🥦,broccoli
images/0230_broccoli_aug02.png,an emoji of broccoli,🥦,broccoli
images/0230_broccoli_aug03.png,a small illustration of broccoli,🥦,broccoli
images/0231_ear_of_corn_aug00.png,a yellow emoji,🌽,ear of corn
images/0231_ear_of_corn_aug01.png,a ear of corn emoji,🌽,ear of corn
images/0231_ear_of_corn_aug02.png,pixel art of ear of corn,🌽,ear of corn
images/0231_ear_of_corn_aug03.png,corn yellow cob vegetable,🌽,ear of corn
images/0232_hot_pepper_aug00.png,an emoji of hot pepper,🌶️,hot pepper
images/0232_hot_pepper_aug01.png,hot pepper icon,🌶️,hot pepper
images/0232_hot_pepper_aug02.png,emoji: hot,🌶️,hot pepper
images/0232_hot_pepper_aug03.png,emoji showing hot pepper,🌶️,hot pepper
images/0233_mushroom_aug00.png,emoji showing mushroom,🍄,mushroom
images/0233_mushroom_aug01.png,pixel art of mushroom,🍄,mushroom
images/0233_mushroom_aug02.png,icon of mushroom,🍄,mushroom
images/0233_mushroom_aug03.png,mushroom,🍄,mushroom
images/0234_carrot_aug00.png,carrot orange vegetable,🥕,carrot
images/0234_carrot_aug01.png,a orange emoji,🥕,carrot
images/0234_carrot_aug02.png,emoji: vegetable,🥕,carrot
images/0234_carrot_aug03.png,emoji: orange,🥕,carrot
images/0235_onion_aug00.png,emoji showing onion,🧅,onion
images/0235_onion_aug01.png,an emoji: onion purple layers vegetable,🧅,onion
images/0235_onion_aug02.png,a onion emoji,🧅,onion
images/0235_onion_aug03.png,pixel art of onion,🧅,onion
images/0236_garlic_aug00.png,an emoji: garlic white bulb pungent,🧄,garlic
images/0236_garlic_aug01.png,icon of garlic,🧄,garlic
images/0236_garlic_aug02.png,emoji icon: garlic,🧄,garlic
images/0236_garlic_aug03.png,garlic white bulb pungent,🧄,garlic
images/0237_potato_aug00.png,a small illustration of potato,🥔,potato
images/0237_potato_aug01.png,emoji: potato,🥔,potato
images/0237_potato_aug02.png,potato icon,🥔,potato
images/0237_potato_aug03.png,a colorful emoji depicting potato,🥔,potato
images/0238_chestnut_aug00.png,chestnut brown nut autumn,🌰,chestnut
images/0238_chestnut_aug01.png,icon of chestnut,🌰,chestnut
images/0238_chestnut_aug02.png,a small illustration of chestnut,🌰,chestnut
images/0238_chestnut_aug03.png,an emoji: chestnut brown nut autumn,🌰,chestnut
images/0239_bread_aug00.png,a baked emoji,🍞,bread
images/0239_bread_aug01.png,emoji: loaf,🍞,bread
images/0239_bread_aug02.png,an emoji: bread loaf baked wheat,🍞,bread
images/0239_bread_aug03.png,emoji showing bread,🍞,bread
images/0240_croissant_aug00.png,icon of croissant,🥐,croissant
images/0240_croissant_aug01.png,emoji: pastry,🥐,croissant
images/0240_croissant_aug02.png,an emoji of croissant,🥐,croissant
images/0240_croissant_aug03.png,emoji: croissant,🥐,croissant
images/0241_pizza_aug00.png,emoji: cheese,🍕,pizza
images/0241_pizza_aug01.png,pizza slice cheese tomato,🍕,pizza
images/0241_pizza_aug02.png,pixel art of pizza,🍕,pizza
images/0241_pizza_aug03.png,emoji showing pizza,🍕,pizza
images/0242_taco_aug00.png,a small illustration of taco,🌮,taco
images/0242_taco_aug01.png,cartoon taco,🌮,taco
images/0242_taco_aug02.png,emoji icon: taco,🌮,taco
images/0242_taco_aug03.png,emoji: mexican,🌮,taco
images/0243_burrito_aug00.png,cartoon burrito,🌯,burrito
images/0243_burrito_aug01.png,pixel art of burrito,🌯,burrito
images/0243_burrito_aug02.png,emoji showing burrito,🌯,burrito
images/0243_burrito_aug03.png,burrito wrapped mexican food,🌯,burrito
images/0244_hamburger_aug00.png,emoji: burger,🍔,hamburger
images/0244_hamburger_aug01.png,a burger emoji,🍔,hamburger
images/0244_hamburger_aug02.png,emoji: hamburger,🍔,hamburger
images/0244_hamburger_aug03.png,cartoon hamburger,🍔,hamburger
images/0245_french_fries_aug00.png,a french fries emoji,🍟,french fries
images/0245_french_fries_aug01.png,cartoon french fries,🍟,french fries
images/0245_french_fries_aug02.png,emoji: potato,🍟,french fries
images/0245_french_fries_aug03.png,icon of french fries,🍟,french fries
images/0246_hot_dog_aug00.png,a small illustration of hot dog,🌭,hot dog
images/0246_hot_dog_aug01.png,hot dog icon,🌭,hot dog
images/0246_hot_dog_aug02.png,emoji: hot dog,🌭,hot dog
images/0246_hot_dog_aug03.png,an emoji: hot dog sausage bun,🌭,hot dog
images/0247_sandwich_aug00.png,emoji: sandwich,🥪,sandwich
images/0247_sandwich_aug01.png,an emoji: sandwich bread filling lunch,🥪,sandwich
images/0247_sandwich_aug02.png,an emoji of sandwich,🥪,sandwich
images/0247_sandwich_aug03.png,a lunch emoji,🥪,sandwich
images/0248_popcorn_aug00.png,icon of popcorn,🍿,popcorn
images/0248_popcorn_aug01.png,emoji: popcorn,🍿,popcorn
images/0248_popcorn_aug02.png,pixel art of popcorn,🍿,popcorn
images/0248_popcorn_aug03.png,emoji: snack,🍿,popcorn
images/0249_falafel_aug00.png,icon of falafel,🧆,falafel
images/0249_falafel_aug01.png,falafel middle eastern chickpea,🧆,falafel
images/0249_falafel_aug02.png,a fried emoji,🧆,falafel
images/0249_falafel_aug03.png,emoji icon: falafel,🧆,falafel
images/0250_egg_aug00.png,icon of egg,🥚,egg
images/0250_egg_aug01.png,emoji: oval,🥚,egg
images/0250_egg_aug02.png,pixel art of egg,🥚,egg
images/0250_egg_aug03.png,an emoji: egg white oval breakfast,🥚,egg
images/0251_cooking_egg_aug00.png,emoji: breakfast,🍳,cooking egg
images/0251_cooking_egg_aug01.png,emoji: fried egg,🍳,cooking egg
images/0251_cooking_egg_aug02.png,a breakfast emoji,🍳,cooking egg
images/0251_cooking_egg_aug03.png,pixel art of cooking egg,🍳,cooking egg
images/0252_pancakes_aug00.png,emoji showing pancakes,🥞,pancakes
images/0252_pancakes_aug01.png,a syrup emoji,🥞,pancakes
images/0252_pancakes_aug02.png,emoji: pancakes,🥞,pancakes
images/0252_pancakes_aug03.png,a small illustration of pancakes,🥞,pancakes
images/0253_waffle_aug00.png,emoji: waffle,🧇,waffle
images/0253_waffle_aug01.png,a small illustration of waffle,🧇,waffle
images/0253_waffle_aug02.png,a breakfast emoji,🧇,waffle
images/0253_waffle_aug03.png,an emoji of waffle,🧇,waffle
images/0254_cheese_wedge_aug00.png,an emoji of cheese wedge,🧀,cheese wedge
images/0254_cheese_wedge_aug01.png,cheese yellow wedge dairy,🧀,cheese wedge
images/0254_cheese_wedge_aug02.png,cheese wedge icon,🧀,cheese wedge
images/0254_cheese_wedge_aug03.png,icon of cheese wedge,🧀,cheese wedge
images/0255_cut_of_meat_aug00.png,emoji: steak,🥩,cut of meat
images/0255_cut_of_meat_aug01.png,icon of cut of meat,🥩,cut of meat
images/0255_cut_of_meat_aug02.png,a red emoji,🥩,cut of meat
images/0255_cut_of_meat_aug03.png,a cut of meat emoji,🥩,cut of meat
images/0256_bacon_aug00.png,bacon,🥓,bacon
images/0256_bacon_aug01.png,bacon icon,🥓,bacon
images/0256_bacon_aug02.png,a small illustration of bacon,🥓,bacon
images/0256_bacon_aug03.png,emoji: breakfast,🥓,bacon
images/0257_poultry_leg_aug00.png,pixel art of poultry leg,🍗,poultry leg
images/0257_poultry_leg_aug01.png,cartoon poultry leg,🍗,poultry leg
images/0257_poultry_leg_aug02.png,a small illustration of poultry leg,🍗,poultry leg
images/0257_poultry_leg_aug03.png,a cooked emoji,🍗,poultry leg
images/0258_meat_on_bone_aug00.png,emoji showing meat on bone,🍖,meat on bone
images/0258_meat_on_bone_aug01.png,emoji: cooked,🍖,meat on bone
images/0258_meat_on_bone_aug02.png,a bone emoji,🍖,meat on bone
images/0258_meat_on_bone_aug03.png,icon of meat on bone,🍖,meat on bone
images/0259_taco_aug00.png,a small illustration of taco,🌮,taco
images/0259_taco_aug01.png,cartoon taco,🌮,taco
images/0259_taco_aug02.png,emoji icon: taco,🌮,taco
images/0259_taco_aug03.png,taco shell mexican seasoned,🌮,taco
images/0260_steaming_bowl_aug00.png,emoji: soup,🍜,steaming bowl
images/0260_steaming_bowl_aug01.png,steaming bowl,🍜,steaming bowl
images/0260_steaming_bowl_aug02.png,pixel art of steaming bowl,🍜,steaming bowl
images/0260_steaming_bowl_aug03.png,steaming bowl icon,🍜,steaming bowl
images/0261_sushi_aug00.png,sushi,🍣,sushi
images/0261_sushi_aug01.png,emoji: sushi,🍣,sushi
images/0261_sushi_aug02.png,sushi icon,🍣,sushi
images/0261_sushi_aug03.png,a sushi emoji,🍣,sushi
images/0262_bento_box_aug00.png,a bento emoji,🍱,bento box
images/0262_bento_box_aug01.png,bento box japanese lunch compartments,🍱,bento box
images/0262_bento_box_aug02.png,cartoon bento box,🍱,bento box
images/0262_bento_box_aug03.png,a japanese emoji,🍱,bento box
images/0263_soft_ice_cream_aug00.png,an emoji of soft ice cream,🍦,soft ice cream
images/0263_soft_ice_cream_aug01.png,emoji: soft serve,🍦,soft ice cream
images/0263_soft_ice_cream_aug02.png,a soft ice cream emoji,🍦,soft ice cream
images/0263_soft_ice_cream_aug03.png,a colorful emoji depicting soft ice cream,🍦,soft ice cream
images/0264_shaved_ice_aug00.png,a cold emoji,🍧,shaved ice
images/0264_shaved_ice_aug01.png,a sweet emoji,🍧,shaved ice
images/0264_shaved_ice_aug02.png,a colorful emoji depicting shaved ice,🍧,shaved ice
images/0264_shaved_ice_aug03.png,icon of shaved ice,🍧,shaved ice
images/0265_ice_cream_aug00.png,ice cream,🍨,ice cream
images/0265_ice_cream_aug01.png,an emoji of ice cream,🍨,ice cream
images/0265_ice_cream_aug02.png,cartoon ice cream,🍨,ice cream
images/0265_ice_cream_aug03.png,emoji icon: ice cream,🍨,ice cream
images/0266_doughnut_aug00.png,a donut emoji,🍩,doughnut
images/0266_doughnut_aug01.png,donut glazed ring sweet,🍩,doughnut
images/0266_doughnut_aug02.png,a glazed emoji,🍩,doughnut
images/0266_doughnut_aug03.png,an emoji: donut glazed ring sweet,🍩,doughnut
images/0267_cookie_aug00.png,pixel art of cookie,🍪,cookie
images/0267_cookie_aug01.png,an emoji of cookie,🍪,cookie
images/0267_cookie_aug02.png,a sweet emoji,🍪,cookie
images/0267_cookie_aug03.png,cookie,🍪,cookie
images/0268_birthday_cake_aug00.png,an emoji: birthday cake candles celebration layer,🎂,birthday cake
images/0268_birthday_cake_aug01.png,emoji icon: birthday cake,🎂,birthday cake
images/0268_birthday_cake_aug02.png,cartoon birthday cake,🎂,birthday cake
images/0268_birthday_cake_aug03.png,a colorful emoji depicting birthday cake,🎂,birthday cake
images/0269_shortcake_aug00.png,a cake emoji,🍰,shortcake
images/0269_shortcake_aug01.png,an emoji of shortcake,🍰,shortcake
images/0269_shortcake_aug02.png,icon of shortcake,🍰,shortcake
images/0269_shortcake_aug03.png,cake slice cream strawberry dessert,🍰,shortcake
images/0270_cupcake_aug00.png,emoji: cupcake,🧁,cupcake
images/0270_cupcake_aug01.png,cartoon cupcake,🧁,cupcake
images/0270_cupcake_aug02.png,emoji showing cupcake,🧁,cupcake
images/0270_cupcake_aug03.png,a cupcake emoji,🧁,cupcake
images/0271_chocolate_bar_aug00.png,cartoon chocolate bar,🍫,chocolate bar
images/0271_chocolate_bar_aug01.png,emoji: chocolate,🍫,chocolate bar
images/0271_chocolate_bar_aug02.png,pixel art of chocolate bar,🍫,chocolate bar
images/0271_chocolate_bar_aug03.png,a small illustration of chocolate bar,🍫,chocolate bar
images/0272_candy_aug00.png,emoji: candy,🍬,candy
images/0272_candy_aug01.png,candy colorful sweet wrapper,🍬,candy
images/0272_candy_aug02.png,cartoon candy,🍬,candy
images/0272_candy_aug03.png,emoji icon: candy,🍬,candy
images/0273_lollipop_aug00.png,a candy emoji,🍭,lollipop
images/0273_lollipop_aug01.png,a small illustration of lollipop,🍭,lollipop
images/0273_lollipop_aug02.png,emoji: candy,🍭,lollipop
images/0273_lollipop_aug03.png,emoji icon: lollipop,🍭,lollipop
images/0274_custard_aug00.png,custard flan dessert yellow,🍮,custard
images/0274_custard_aug01.png,a colorful emoji depicting custard,🍮,custard
images/0274_custard_aug02.png,emoji icon: custard,🍮,custard
images/0274_custard_aug03.png,emoji: custard,🍮,custard
images/0275_honey_pot_aug00.png,an emoji of honey pot,🍯,honey pot
images/0275_honey_pot_aug01.png,emoji: honey,🍯,honey pot
images/0275_honey_pot_aug02.png,emoji showing honey pot,🍯,honey pot
images/0275_honey_pot_aug03.png,cartoon honey pot,🍯,honey pot
images/0276_hot_beverage_aug00.png,an emoji: coffee tea hot steam cup,☕,hot beverage
images/0276_hot_beverage_aug01.png,emoji icon: hot beverage,☕,hot beverage
images/0276_hot_beverage_aug02.png,a steam emoji,☕,hot beverage
images/0276_hot_beverage_aug03.png,icon of hot beverage,☕,hot beverage
images/0277_teacup_without_handle_aug00.png,emoji: green,🍵,teacup without handle
images/0277_teacup_without_handle_aug01.png,an emoji of teacup without handle,🍵,teacup without handle
images/0277_teacup_without_handle_aug02.png,emoji: warm,🍵,teacup without handle
images/0277_teacup_without_handle_aug03.png,a small illustration of teacup without handle,🍵,teacup without handle
images/0278_beverage_box_aug00.png,a carton emoji,🧃,beverage box
images/0278_beverage_box_aug01.png,cartoon beverage box,🧃,beverage box
images/0278_beverage_box_aug02.png,emoji showing beverage box,🧃,beverage box
images/0278_beverage_box_aug03.png,a beverage box emoji,🧃,beverage box
images/0279_cup_with_straw_aug00.png,icon of cup with straw,🥤,cup with straw
images/0279_cup_with_straw_aug01.png,a small illustration of cup with straw,🥤,cup with straw
images/0279_cup_with_straw_aug02.png,drink straw cold beverage cup,🥤,cup with straw
images/0279_cup_with_straw_aug03.png,emoji showing cup with straw,🥤,cup with straw
images/0280_bubble_tea_aug00.png,a small illustration of bubble tea,🧋,bubble tea
images/0280_bubble_tea_aug01.png,emoji icon: bubble tea,🧋,bubble tea
images/0280_bubble_tea_aug02.png,emoji: pearls,🧋,bubble tea
images/0280_bubble_tea_aug03.png,bubble tea icon,🧋,bubble tea
images/0281_beer_mug_aug00.png,a beer emoji,🍺,beer mug
images/0281_beer_mug_aug01.png,emoji: beer,🍺,beer mug
images/0281_beer_mug_aug02.png,beer mug,🍺,beer mug
images/0281_beer_mug_aug03.png,a foam emoji,🍺,beer mug
images/0282_clinking_beer_mugs_aug00.png,emoji showing clinking beer mugs,🍻,clinking beer mugs
images/0282_clinking_beer_mugs_aug01.png,emoji: cheers,🍻,clinking beer mugs
images/0282_clinking_beer_mugs_aug02.png,emoji: toast,🍻,clinking beer mugs
images/0282_clinking_beer_mugs_aug03.png,clinking beer mugs icon,🍻,clinking beer mugs
images/0283_clinking_glasses_aug00.png,a clinking glasses emoji,🥂,clinking glasses
images/0283_clinking_glasses_aug01.png,emoji icon: clinking glasses,🥂,clinking glasses
images/0283_clinking_glasses_aug02.png,clinking glasses icon,🥂,clinking glasses
images/0283_clinking_glasses_aug03.png,emoji: champagne,🥂,clinking glasses
images/0284_wine_glass_aug00.png,a small illustration of wine glass,🍷,wine glass
images/0284_wine_glass_aug01.png,wine glass,🍷,wine glass
images/0284_wine_glass_aug02.png,wine glass icon,🍷,wine glass
images/0284_wine_glass_aug03.png,emoji: glass,🍷,wine glass
images/0285_tumbler_glass_aug00.png,tumbler glass,🥃,tumbler glass
images/0285_tumbler_glass_aug01.png,tumbler glass icon,🥃,tumbler glass
images/0285_tumbler_glass_aug02.png,a colorful emoji depicting tumbler glass,🥃,tumbler glass
images/0285_tumbler_glass_aug03.png,emoji showing tumbler glass,🥃,tumbler glass
images/0286_tropical_drink_aug00.png,icon of tropical drink,🍹,tropical drink
images/0286_tropical_drink_aug01.png,tropical drink,🍹,tropical drink
images/0286_tropical_drink_aug02.png,cocktail tropical drink umbrella,🍹,tropical drink
images/0286_tropical_drink_aug03.png,a umbrella emoji,🍹,tropical drink
images/0287_cherry_blossom_aug00.png,emoji: pink,🌸,cherry blossom
images/0287_cherry_blossom_aug01.png,emoji icon: cherry blossom,🌸,cherry blossom
images/0287_cherry_blossom_aug02.png,cherry blossom icon,🌸,cherry blossom
images/0287_cherry_blossom_aug03.png,an emoji: pink cherry blossom flower spring,🌸,cherry blossom
images/0288_bouquet_aug00.png,a small illustration of bouquet,💐,bouquet
images/0288_bouquet_aug01.png,pixel art of bouquet,💐,bouquet
images/0288_bouquet_aug02.png,a flowers emoji,💐,bouquet
images/0288_bouquet_aug03.png,an emoji of bouquet,💐,bouquet
images/0289_rose_aug00.png,emoji: red,🌹,rose
images/0289_rose_aug01.png,cartoon rose,🌹,rose
images/0289_rose_aug02.png,emoji icon: rose,🌹,rose
images/0289_rose_aug03.png,rose red romantic flower,🌹,rose
images/0290_hibiscus_aug00.png,an emoji of hibiscus,🌺,hibiscus
images/0290_hibiscus_aug01.png,hibiscus icon,🌺,hibiscus
images/0290_hibiscus_aug02.png,emoji: hibiscus,🌺,hibiscus
images/0290_hibiscus_aug03.png,hibiscus,🌺,hibiscus
images/0291_sunflower_aug00.png,emoji: yellow,🌻,sunflower
images/0291_sunflower_aug01.png,emoji icon: sunflower,🌻,sunflower
images/0291_sunflower_aug02.png,cartoon sunflower,🌻,sunflower
images/0291_sunflower_aug03.png,a colorful emoji depicting sunflower,🌻,sunflower
images/0292_blossom_aug00.png,an emoji: blossom flower yellow petals,🌼,blossom
images/0292_blossom_aug01.png,cartoon blossom,🌼,blossom
images/0292_blossom_aug02.png,a small illustration of blossom,🌼,blossom
